instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
matplotlib__matplotlib-26113	mural	1	9ac323a69cab47842b7c8673ffb5dc4e6e9a79b0f28f4ff6677e0c690b8bd71a	1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	4	4940	0	success	1
matplotlib__matplotlib-26208	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	611	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	0	18	6	4107	1	failed	0
matplotlib__matplotlib-26291	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1007	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	1	8	12	4	4090	1	failed	0
matplotlib__matplotlib-26342	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	154	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	8	20	8	3670	1	failed	0
matplotlib__matplotlib-26466	mural	1	18c0cd3425d0a864ac54dfedafc318a80cca6762515c54fcf852f29ed3847cf4	1	temp_run/generated/SWE-bench_Verified.jsonl	422	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	3	20	8	4767	1	success	1
mwaskom__seaborn-3069	mural	1	ac54f5417aeb069ae6c47ee36f6a26b5a74a910c71b6e640a33e953756d15fa2	1	temp_run/generated/SWE-bench_Verified.jsonl	267	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	2	12	15	6	3617	0	success	2
mwaskom__seaborn-3187	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	384	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	5	12	2	4961	1	failed	0
pallets__flask-5014	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	52	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	3	5	16	6	3510	1	failed	0
psf__requests-1142	mural	1	d779fba367372e0376a9913bc8bfd6fe57fc073a4dadcd23eecbcfe6a7018d1b	1	temp_run/generated/SWE-bench_Verified.jsonl	81	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	10	19	7	3589	0	success	1
psf__requests-1724	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	8	20	8	4841	1	failed	0
psf__requests-1766	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	6	14	7	3583	1	failed	0
psf__requests-1921	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	170	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	7	20	8	3574	1	failed	0
psf__requests-2317	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	9	17	8	4296	1	failed	0
psf__requests-2931	mural	1	f6c873ee5acdd23ead9b0b30173833d61b8ec4fe62d3d88f09d041f12535f1d1	1	temp_run/generated/SWE-bench_Verified.jsonl	83	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	2	2	19	6	2954	1	success	1
psf__requests-5414	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	432	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	3	20	8	4638	1	failed	0
psf__requests-6028	mural	1	6dbca202f6f610cd03d21f2a1f6a69d66c82554fd1abd69689f6957022930172	1	temp_run/generated/SWE-bench_Verified.jsonl	378	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	2	18	8	4130	0	success	1
pydata__xarray-2905	mural	1	5fd6dfe0d3157ebcdc6da1d67d02097b60cc9e77de09bf3813ee5a2b365de900	1	temp_run/generated/SWE-bench_Verified.jsonl	661	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	3	18	8	4138	1	success	1
pydata__xarray-3095	mural	1	df95d44c318da5e15b888c3d72641ce3ea09c577bad1cc8509d89219b7190129	1	temp_run/generated/SWE-bench_Verified.jsonl	541	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	1	19	8	4551	0	partial	2
pydata__xarray-3151	mural	1	a55b570c7eec6e0649057d142964ae391f5121bee08110dbf8edb4d962d05f0e	1	temp_run/generated/SWE-bench_Verified.jsonl	726	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	2	1	19	6	4342	0	success	1
pydata__xarray-3305	mural	1	2a01378f85b02ac4bfd38f98522af693ebc54306988f77c7fce1d434bada6019	1	temp_run/generated/SWE-bench_Verified.jsonl	605	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	3	20	8	4600	0	partial	1
pydata__xarray-3677	mural	1	20dc7cdcbb79940fc89770677ee04782ae7361b319c2d13a02bf8aa3c63a76ac	1	temp_run/generated/SWE-bench_Verified.jsonl	408	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	0	20	8	4468	1	partial	1
pydata__xarray-3993	mural	1	38466c46d515936951c8c6db33de7dc1ae7f71c66c7563276ec3d04f595ad8a6	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	7	4222	1	success	2
pydata__xarray-4075	mural	1	81e8a1bfd4deb488cae1fae948b5ccf4bd199fb57bf3978439aceddc5d03500f	1	temp_run/generated/SWE-bench_Verified.jsonl	723	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	9	16	7	4266	1	success	1
pydata__xarray-4094	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	575	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	7	18	6	4339	1	failed	0
pydata__xarray-4356	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	4	16	7	3555	1	failed	0
pydata__xarray-4629	mural	1	899bff937023b630bb9e92b5c95b4029af4a1ae48edbb187dd8573b1e9004620	1	temp_run/generated/SWE-bench_Verified.jsonl	871	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	1	20	8	4773	0	success	1
pydata__xarray-4687	mural	1	adb02286938e9e86ff1c4627a9c444e8d338c5d72074b896f4d96a6d1277fbe3	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	1	18	6	4510	1	success	1
pydata__xarray-4695	mural	1	1d531513bf1fde6e4909048bf2d5f6ba1074b4b25ac9a8ccacdba9e309481c7b	1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	3	1	16	8	4618	1	success	1
pydata__xarray-4966	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	8	19	6	4703	1	failed	0
pydata__xarray-6461	mural	1	1bb08f5cb7e7887d664f02310ac1f3c670dcc82cb9ed784e7997fcd325b0b8b1	1	temp_run/generated/SWE-bench_Verified.jsonl	268	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	0	20	8	4920	0	success	1
pydata__xarray-6599	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	5	0	15	6	3948	1	failed	0
pydata__xarray-6721	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	6	20	8	4626	1	failed	0
pydata__xarray-6744	mural	1	f5900786b1f1205a3621255c78235801093379eef8be17f4169579ebd63a9ce0	1	temp_run/generated/SWE-bench_Verified.jsonl	442	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	9	18	6	3842	1	success	1
pydata__xarray-6938	mural	1	23849c4cc9759e1633932f47087e4bd6be32baa9e4e0641a4cb1ed875154286c	1	temp_run/generated/SWE-bench_Verified.jsonl	923	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	3	0	14	8	4718	0	success	1
pydata__xarray-6992	mural	1	de63260f6961755adb1a74e4def725d852ce82f8ddddd5545f3e72fc9bc7246f	1	temp_run/generated/SWE-bench_Verified.jsonl	410	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	2	5	17	5	3402	0	success	1
pydata__xarray-7229	mural	1	bd6f58a5ef81216ea01cd0750f644708fb5fbabeb1b93f944b6c188f4b8980a5	1	temp_run/generated/SWE-bench_Verified.jsonl	927	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	0	17	8	4898	0	success	1
pydata__xarray-7233	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	534	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	3	17	8	4794	1	failed	0
pydata__xarray-7393	mural	1	4f651f098730de9c4e4ddb2f07cfa7f07bc1c31227f89b54d20aae2a5df02506	1	temp_run/generated/SWE-bench_Verified.jsonl	775	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	3	17	8	4839	0	success	1
pylint-dev__pylint-4551	mural	1	71cae654a405b783a5c4bf4b053071d1535a0c6bcf37dd342e55353d1b1c5c98	1	temp_run/generated/SWE-bench_Verified.jsonl	240	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	9	7	7	2	3452	1	success	1
pylint-dev__pylint-4604	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	3	8	2	3601	1	failed	0
pylint-dev__pylint-4661	mural	1	81f2945e314cf8f830d9c1706ff1a151e01a0437e918780ffd115234dcf4e6fa	1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	4	2	10	4	2876	0	success	1
pylint-dev__pylint-4970	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	6	4	12	2	4913	1	failed	0
pylint-dev__pylint-6386	mural	1	837e3f57b083b28338b6742cf9e6ef723d760b02b777439efed92de61fce7972	1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	1	17	2	4849	0	success	1
pylint-dev__pylint-6528	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	565	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	0	20	8	4705	1	failed	0
pylint-dev__pylint-6903	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	844	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	8	4381	1	failed	0
pylint-dev__pylint-7080	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	6	0	14	3	4717	1	failed	0
pylint-dev__pylint-7277	mural	1	aebc017e2679aa4682f95e9513a511cb4508be36c93686c548eaa741085dbe0f	1	temp_run/generated/SWE-bench_Verified.jsonl	291	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	0	19	8	4155	0	success	1
pylint-dev__pylint-8898	mural	1	8ba8c52ba712a533246cb3d40cb658faf79e4b56f8d1229a8efa63aa924941ff	1	temp_run/generated/SWE-bench_Verified.jsonl	965	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	4	18	6	4803	0	success	1
pytest-dev__pytest-10051	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	426	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	15	20	4	3513	1	failed	0
pytest-dev__pytest-10081	mural	1	c1608cf59946fba88c4de90b2446f2eb10ba6f13fb37f5c51a1d571807678696	1	temp_run/generated/SWE-bench_Verified.jsonl	719	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	10	8	17	6	4582	0	success	1
pytest-dev__pytest-10356	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	4	6	14	8	4491	1	failed	0
pytest-dev__pytest-5262	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1178	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	1	16	17	3	3543	1	failed	0
pytest-dev__pytest-5631	mural	1	7fafbae20f794b7bac1abf244c6064c4864ec7f7102c0b60508eae54092cfb29	1	temp_run/generated/SWE-bench_Verified.jsonl	639	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	11	3	19	8	4158	1	success	1
pytest-dev__pytest-5787	mural	1	b35607407bcef73255a239bd37eac9dc98a885c7eff972ef25246de0f0ecec2a	1	temp_run/generated/SWE-bench_Verified.jsonl	837	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	4	1	10	4	2824	0	success	1
pytest-dev__pytest-5809	mural	1	590122153dcd3d3ceb159e974ab432d1dec1e594d31d391cfab47b4c1748ffe6	1	temp_run/generated/SWE-bench_Verified.jsonl	269	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	4	20	8	4116	0	success	1
pytest-dev__pytest-5840	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	180	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	4	8	14	6	3327	1	failed	0
pytest-dev__pytest-6197	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	862	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	8	16	8	4523	1	failed	0
pytest-dev__pytest-6202	mural	1	eb515a1b32cac24d4a2d76703d92fdf8c3246f71cc08505bf3827f4f5641249c	1	temp_run/generated/SWE-bench_Verified.jsonl	656	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	13	19	8	4472	0	success	1
pytest-dev__pytest-7205	mural	1	2ca3c83e6b8ff2195ac90be0827bb9a6831e886c9f8d919490e2380b22be95a2	1	temp_run/generated/SWE-bench_Verified.jsonl	1169	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	6	20	8	4682	0	success	1
pytest-dev__pytest-7236	mural	1	5deeb165ba1045da2b78342a643f5203b6090b99577b74ed085e5299874d55dd	1	temp_run/generated/SWE-bench_Verified.jsonl	708	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	13	17	4	3721	0	success	1
pytest-dev__pytest-7324	mural	1	8a94bd803c26e531e7882d4326bb4b09362599526fee67a910716049f2d0a71f	1	temp_run/generated/SWE-bench_Verified.jsonl	134	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	2	16	6	2795	0	success	1
pytest-dev__pytest-7432	mural	1	cb815e924c2d5a57755c737b837c810993c8dc6e7a21c7e83178fe9de142d54e	1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	6	19	6	3421	0	success	1
pytest-dev__pytest-7490	mural	1	a0ae6a96017f3239a6c493438bca5664f78c6fdc7f0fcf193992b294dce5e989	1	temp_run/generated/SWE-bench_Verified.jsonl	1128	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	3	18	8	4418	0	success	1
pytest-dev__pytest-7521	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1074	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	3	7	14	6	4035	1	failed	0
pytest-dev__pytest-7571	mural	1	48507b3a1cb3d9a9940e977a0c4017de4a40dcc46109d2e1243d2c64438b0896	1	temp_run/generated/SWE-bench_Verified.jsonl	123	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	1	12	18	4	2931	1	success	1
pytest-dev__pytest-7982	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	129	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	7	3	15	8	3032	1	failed	0
pytest-dev__pytest-8399	mural	1	075032b61f07908906b3c447b60d109077fb25c604aa8718308ab57e2cb0d673	1	temp_run/generated/SWE-bench_Verified.jsonl	252	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	2	4	10	3	2683	0	partial	1
scikit-learn__scikit-learn-10297	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	392	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	13	20	4	4082	1	failed	0
scikit-learn__scikit-learn-10844	mural	1	4191e7a41179c034049f509d5e3643dc3f8ab234e2917922f09f4d544db8ec04	1	temp_run/generated/SWE-bench_Verified.jsonl	581	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	2	20	6	4848	0	success	1
scikit-learn__scikit-learn-10908	mural	1	f25ecbd312af5cfc343611f3076ca9ce01340442a7595d321f4586fa17df52d4	1	temp_run/generated/SWE-bench_Verified.jsonl	498	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	6	20	7	4091	0	success	1
scikit-learn__scikit-learn-11310	mural	1	3b191b83a5e13494691b9d7636bea13e4fe1fcc02bfb6170764b70b4194c1100	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	6	20	6	4564	1	success	1
scikit-learn__scikit-learn-11578	mural	1	6adc84ca3282a96531896e7768662611746d8b38f95ea8cf9c8627b31cfc8d6a	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	2	20	2	4761	0	success	1
scikit-learn__scikit-learn-12585	mural	1	9bf5d728c73b0dbe5fd8e89ced286c3bbc88a73f997c6f9e12b84c3e2d199b42	1	temp_run/generated/SWE-bench_Verified.jsonl	324	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	10	20	7	4175	0	success	1
scikit-learn__scikit-learn-12682	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	133	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	4	5	15	8	4849	1	failed	0
scikit-learn__scikit-learn-12973	mural	1	99bd0819477f94fab11752bf4ca1a878baf2be7204ba57c68a220b8ad5288cc9	1	temp_run/generated/SWE-bench_Verified.jsonl	393	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	12	20	6	4458	0	success	1
scikit-learn__scikit-learn-13124	mural	1	8c3b9c6b1eff378f506c1991933096b1d50367459f05eaf026073cd43b4c289f	1	temp_run/generated/SWE-bench_Verified.jsonl	1208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	19	20	4	4909	1	success	1
scikit-learn__scikit-learn-13135	mural	1	9906be6e12ecc1524f7aa40f886f769726050afe1dbeb1a49968825e4e67b48a	1	temp_run/generated/SWE-bench_Verified.jsonl	1202	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	2	20	4	4742	0	success	1
scikit-learn__scikit-learn-13142	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	979	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	5	3	12	6	4403	1	failed	0
scikit-learn__scikit-learn-13328	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1211	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	9	20	2	4501	1	failed	0
scikit-learn__scikit-learn-13439	mural	1	35a7b2ddaa7f1bd634b5f92b9de9353142b6e69f1dad926e891e30fc893de64f	1	temp_run/generated/SWE-bench_Verified.jsonl	385	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	2	0	19	5	3141	1	success	1
scikit-learn__scikit-learn-13496	mural	1	dce5c959c09aa39f1c6d88b57472dd5211bf7bf8547872b494d6623d8767c03a	1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	9	16	8	4434	1	partial	1
scikit-learn__scikit-learn-13779	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	143	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	9	17	7	3567	1	failed	0
scikit-learn__scikit-learn-14053	mural	1	7e9f1e2f4d460fd3ddca4275bd7021c960fad03c812cfc3df3a8881449c1b358	1	temp_run/generated/SWE-bench_Verified.jsonl	821	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	2	12	18	5	4362	0	success	1
scikit-learn__scikit-learn-14087	mural	1	20e3e198270bb56d50dfa0dbab60d3017f5d570313a36486beaca03ac6aea14f	1	temp_run/generated/SWE-bench_Verified.jsonl	675	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	2	20	5	4751	1	success	1
scikit-learn__scikit-learn-14141	mural	1	d327dc4a8f47b7b56027e35023acdb3ddc49d2fa20b6c852f4b2a56b87bd9a33	1	temp_run/generated/SWE-bench_Verified.jsonl	39	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	0	17	8	2570	0	success	1
scikit-learn__scikit-learn-14496	mural	1	96573e097866e17eb21684d5f46ab13e469785348fad3bcc4d62ff03adcda91e	1	temp_run/generated/SWE-bench_Verified.jsonl	583	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	2	20	6	4762	1	success	1
scikit-learn__scikit-learn-14629	mural	1	e3445ee2baf9d0a8ccda9ee8c3c80ce8e3f417f775c65f1cdc3012a94621a574	1	temp_run/generated/SWE-bench_Verified.jsonl	520	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	6	19	8	4922	1	success	1
scikit-learn__scikit-learn-14710	mural	1	2b07bb0cd5875cf356ed7c269e8a3cc14435d3e4d9483f4a6a3e6880c0048166	1	temp_run/generated/SWE-bench_Verified.jsonl	1207	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	7	20	4	4534	0	success	1
scikit-learn__scikit-learn-14894	mural	1	0979dbe7c30a4dbccddda0b543487fec194577a31fa54dc8c3824db40a533412	1	temp_run/generated/SWE-bench_Verified.jsonl	576	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	3	20	8	4708	0	success	1
scikit-learn__scikit-learn-14983	mural	1	51953dafc6eb1bf6df4ba32f98c0582300e21268fcd0fee7ce76f899d0cbf0b4	1	temp_run/generated/SWE-bench_Verified.jsonl	418	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	14	18	6	4247	1	success	1
scikit-learn__scikit-learn-15100	mural	1	20a233f0af6bb1da67a3d86b682f0e36edb5e55b8c3dd3f7b34371da5971a2a5	1	temp_run/generated/SWE-bench_Verified.jsonl	607	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	8	20	5	3830	0	success	1
scikit-learn__scikit-learn-25102	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	559	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	3	1	15	8	4065	1	failed	0
scikit-learn__scikit-learn-25232	mural	1	39d822788e48924faff47287aaf531a578142c311ee683ddbd56cd64969110de	1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	2	20	8	4363	0	success	1
scikit-learn__scikit-learn-25747	mural	1	c8f99273066cccea4f59317c29f594c7242a37ede54868ccc535189f6133ef7f	1	temp_run/generated/SWE-bench_Verified.jsonl	1210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	5	19	8	4991	1	success	1
scikit-learn__scikit-learn-25931	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	825	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	2	19	8	4936	1	failed	0
scikit-learn__scikit-learn-25973	mural	1	cab6394efddc17dc9703a03f8b0fee3e0d294e2b437cf79434ced0880bf5aa55	1	temp_run/generated/SWE-bench_Verified.jsonl	465	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	11	20	7	4495	0	success	1
scikit-learn__scikit-learn-26194	mural	1	a61f531f32a8f3a04a48f6d6319a2591950e6267fdd05602dd1853eafd4ca2c5	1	temp_run/generated/SWE-bench_Verified.jsonl	320	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	5	3949	0	success	2
scikit-learn__scikit-learn-26323	mural	1	d72f1fa81eb1da703ed39105adbe18cd29fe6d3346e28f444c784d4264ae6467	1	temp_run/generated/SWE-bench_Verified.jsonl	852	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	1	19	8	4406	0	success	1
scikit-learn__scikit-learn-9288	mural	1	e93712ae3ff38f61a7eb5c8ddb21f16b6a177afdd4f2657665de74b0e9a1f691	1	temp_run/generated/SWE-bench_Verified.jsonl	932	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	1	2	13	4	3552	1	success	1
sphinx-doc__sphinx-10323	mural	1	133996ad27954fa0f680a23cc81d559bcdbcb5615726a833c3244a59a54df937	1	temp_run/generated/SWE-bench_Verified.jsonl	784	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	3	4	15	8	4146	0	success	1
sphinx-doc__sphinx-10435	mural	1	a307dc883b6ff2329f01df5a25c923b743aa1b3d999b9b38de0503ffe602ee90	1	temp_run/generated/SWE-bench_Verified.jsonl	784	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	10	6	16	2	4875	1	success	1
sphinx-doc__sphinx-10449	mural	1	4051d890bdd4abc656a54979435ee72e68e237fbc12a214d17fa78dae462de9d	1	temp_run/generated/SWE-bench_Verified.jsonl	1049	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	2	13	16	6	4299	0	success	1
sphinx-doc__sphinx-10466	mural	1	30d08462b7ff75d4fdb71e4f5e9c161d2c901db5aba0a47586bda7d1b8cfc2a4	1	temp_run/generated/SWE-bench_Verified.jsonl	810	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	2	15	18	6	3831	0	success	1
sphinx-doc__sphinx-10614	mural	0		1	temp_run/generated/SWE-bench_Verified.jsonl	791	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	3	9	14	6	3368	1	failed	0
