instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities
django__django-16315	Structural	4000	50	17	3998	0.9995	268.1764705882353	7
django__django-16333	Structural	4000	50	21	3707	0.92675	143.42857142857142	4
django__django-16429	Structural	4000	50	37	3956	0.989	67.51351351351352	1
django__django-16454	Structural	4000	50	17	3705	0.92625	486.3529411764706	8
django__django-16485	Structural	4000	50	36	3922	0.9805	79.58333333333333	1
django__django-16493	Structural	4000	50	30	3996	0.999	92.03333333333333	3
django__django-16502	Structural	4000	0	0	0	0.0	0.0	0
django__django-16527	Structural	4000	50	27	3999	0.99975	129.14814814814815	4
django__django-16560	Structural	4000	50	26	3993	0.99825	153.73076923076923	6
django__django-16569	Structural	4000	50	19	3877	0.96925	190.8421052631579	6
django__django-16595	Structural	4000	50	30	3949	0.98725	101.36666666666666	2
django__django-16612	Structural	4000	50	24	3850	0.9625	150.125	5
django__django-16631	Structural	4000	50	49	3975	0.99375	29.224489795918366	1
django__django-16642	Structural	4000	50	28	3950	0.9875	110.28571428571429	3
django__django-16661	Structural	4000	50	23	3770	0.9425	140.08695652173913	4
django__django-16662	Structural	4000	37	37	3819	0.95475	73.91891891891892	3
django__django-16667	Structural	4000	50	35	3931	0.98275	62.94285714285714	2
django__django-16801	Structural	4000	50	33	3979	0.99475	88.27272727272727	3
django__django-16819	Structural	4000	50	35	3987	0.99675	76.05714285714286	1
django__django-16877	Structural	4000	0	0	0	0.0	0.0	0
django__django-16899	Structural	4000	50	31	3970	0.9925	86.74193548387096	3
django__django-16901	Structural	4000	50	22	3999	0.99975	280.72727272727275	8
django__django-16938	Structural	4000	50	19	3855	0.96375	328.2631578947368	5
django__django-16950	Structural	4000	50	21	3924	0.981	166.1904761904762	3
django__django-17029	Structural	4000	50	23	3998	0.9995	145.3913043478261	3
django__django-17084	Structural	4000	50	19	3928	0.982	274.3157894736842	6
django__django-17087	Structural	4000	50	28	3963	0.99075	78.5	1
django__django-7530	Structural	4000	28	28	3214	0.8035	67.82142857142857	1
django__django-9296	Structural	4000	20	20	2179	0.54475	56.85	0
matplotlib__matplotlib-13989	Structural	4000	50	13	3915	0.97875	1644.3846153846155	7
matplotlib__matplotlib-14623	Structural	4000	50	19	3889	0.97225	271.05263157894734	6
matplotlib__matplotlib-20488	Structural	4000	50	19	3879	0.96975	378.89473684210526	7
matplotlib__matplotlib-20676	Structural	4000	50	17	3807	0.95175	259.0	4
matplotlib__matplotlib-20826	Structural	4000	50	12	3930	0.9825	734.9166666666666	7
matplotlib__matplotlib-20859	Structural	4000	50	13	3960	0.99	680.9230769230769	10
matplotlib__matplotlib-21568	Structural	4000	50	26	3999	0.99975	155.46153846153845	4
matplotlib__matplotlib-22719	Structural	4000	50	20	3764	0.941	255.1	5
matplotlib__matplotlib-22865	Structural	4000	50	13	3709	0.92725	308.7692307692308	6
matplotlib__matplotlib-22871	Structural	4000	50	21	3857	0.96425	251.52380952380952	7
matplotlib__matplotlib-23299	Structural	4000	50	29	3756	0.939	114.93103448275862	4
matplotlib__matplotlib-23314	Structural	4000	50	19	3729	0.93225	182.10526315789474	2
matplotlib__matplotlib-23412	Structural	4000	50	16	3758	0.9395	386.25	7
matplotlib__matplotlib-23476	Structural	4000	50	25	3840	0.96	234.72	5
matplotlib__matplotlib-24026	Structural	4000	50	1	421	0.10525	332.0	0
matplotlib__matplotlib-24149	Structural	4000	50	12	3949	0.98725	1253.25	10
matplotlib__matplotlib-24177	Structural	4000	50	12	3881	0.97025	1570.5	8
matplotlib__matplotlib-24570	Structural	4000	50	18	3879	0.96975	249.22222222222223	8
matplotlib__matplotlib-24627	Structural	4000	50	14	3781	0.94525	480.14285714285717	7
matplotlib__matplotlib-24637	Structural	4000	50	22	3845	0.96125	213.8181818181818	5
matplotlib__matplotlib-24870	Structural	4000	50	20	3816	0.954	233.15	4
matplotlib__matplotlib-24970	Structural	4000	50	22	3894	0.9735	280.3636363636364	4
matplotlib__matplotlib-25122	Structural	4000	34	14	3970	0.9925	359.92857142857144	7
matplotlib__matplotlib-25287	Structural	4000	50	18	3998	0.9995	487.22222222222223	9
matplotlib__matplotlib-25311	Structural	4000	50	4	3749	0.93725	911.0	3
matplotlib__matplotlib-25332	Structural	4000	50	13	3749	0.93725	513.9230769230769	9
matplotlib__matplotlib-25479	Structural	4000	50	14	3746	0.9365	712.2857142857143	7
matplotlib__matplotlib-25775	Structural	4000	50	24	3857	0.96425	112.04166666666667	3
matplotlib__matplotlib-25960	Structural	4000	50	14	3974	0.9935	416.2857142857143	9
matplotlib__matplotlib-26113	Structural	4000	50	12	3952	0.988	1165.1666666666667	10
matplotlib__matplotlib-26208	Structural	4000	50	16	3989	0.99725	514.875	8
matplotlib__matplotlib-26291	Structural	4000	50	17	3823	0.95575	331.47058823529414	6
matplotlib__matplotlib-26342	Structural	4000	50	23	3775	0.94375	206.8695652173913	6
matplotlib__matplotlib-26466	Structural	4000	50	16	3914	0.9785	300.5625	5
mwaskom__seaborn-3069	Structural	4000	50	22	3928	0.982	233.72727272727272	5
mwaskom__seaborn-3187	Structural	4000	41	18	3773	0.94325	282.27777777777777	4
pallets__flask-5014	Structural	4000	0	0	0	0.0	0.0	0
psf__requests-1142	Structural	4000	50	31	3996	0.999	108.54838709677419	4
psf__requests-1724	Structural	4000	50	15	3938	0.9845	342.3333333333333	5
psf__requests-1766	Structural	4000	0	0	0	0.0	0.0	0
psf__requests-1921	Structural	4000	13	13	821	0.20525	10.0	0
psf__requests-2317	Structural	4000	26	21	3968	0.992	215.38095238095238	6
psf__requests-2931	Structural	4000	50	25	3955	0.98875	135.52	4
psf__requests-5414	Structural	4000	5	5	1084	0.271	240.4	2
psf__requests-6028	Structural	4000	2	2	616	0.154	238.0	0
pydata__xarray-2905	Structural	4000	50	19	3996	0.999	428.8421052631579	6
pydata__xarray-3095	Structural	4000	50	14	3978	0.9945	544.1428571428571	10
pydata__xarray-3151	Structural	4000	50	13	3825	0.95625	506.15384615384613	7
pydata__xarray-3305	Structural	4000	50	14	3690	0.9225	436.5	9
pydata__xarray-3677	Structural	4000	50	13	3712	0.928	535.5384615384615	7
pydata__xarray-3993	Structural	4000	50	13	3818	0.9545	495.3076923076923	10
pydata__xarray-4075	Structural	4000	50	19	3768	0.942	134.52631578947367	2
pydata__xarray-4094	Structural	4000	50	13	3740	0.935	426.46153846153845	8
pydata__xarray-4356	Structural	4000	50	15	3782	0.9455	327.46666666666664	6
pydata__xarray-4629	Structural	4000	50	16	3734	0.9335	479.0	8
pydata__xarray-4687	Structural	4000	50	14	3954	0.9885	619.5714285714286	11
pydata__xarray-4695	Structural	4000	50	13	3822	0.9555	713.0769230769231	9
pydata__xarray-4966	Structural	4000	50	27	3987	0.99675	94.07407407407408	1
pydata__xarray-6461	Structural	4000	50	18	3994	0.9985	624.1111111111111	10
pydata__xarray-6599	Structural	4000	50	15	3873	0.96825	353.2	5
pydata__xarray-6721	Structural	4000	50	20	3927	0.98175	328.0	6
pydata__xarray-6744	Structural	4000	50	18	3988	0.997	289.0	9
pydata__xarray-6938	Structural	4000	50	13	3804	0.951	629.8461538461538	11
pydata__xarray-6992	Structural	4000	50	17	3765	0.94125	351.4117647058824	6
pydata__xarray-7229	Structural	4000	50	15	3970	0.9925	701.2	11
pydata__xarray-7233	Structural	4000	50	19	3962	0.9905	324.10526315789474	7
pydata__xarray-7393	Structural	4000	50	17	3780	0.945	417.94117647058823	7
pylint-dev__pylint-4551	Structural	4000	35	35	3553	0.88825	45.2	1
pylint-dev__pylint-4604	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-4661	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-4970	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-6386	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-6528	Structural	4000	15	15	2087	0.52175	92.66666666666667	1
pylint-dev__pylint-6903	Structural	4000	50	15	3913	0.97825	348.06666666666666	8
pylint-dev__pylint-7080	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-7277	Structural	4000	0	0	0	0.0	0.0	0
pylint-dev__pylint-8898	Structural	4000	50	23	3994	0.9985	189.52173913043478	3
pytest-dev__pytest-10051	Structural	4000	50	28	3742	0.9355	85.89285714285714	1
pytest-dev__pytest-10081	Structural	4000	50	23	3826	0.9565	112.43478260869566	1
pytest-dev__pytest-10356	Structural	4000	50	18	3879	0.96975	159.27777777777777	1
pytest-dev__pytest-5262	Structural	4000	50	39	3972	0.993	47.58974358974359	0
pytest-dev__pytest-5631	Structural	4000	50	19	3862	0.9655	171.68421052631578	3
pytest-dev__pytest-5787	Structural	4000	0	0	0	0.0	0.0	0
pytest-dev__pytest-5809	Structural	4000	50	24	3921	0.98025	117.70833333333333	2
pytest-dev__pytest-5840	Structural	4000	0	0	0	0.0	0.0	0
pytest-dev__pytest-6197	Structural	4000	0	0	0	0.0	0.0	0
pytest-dev__pytest-6202	Structural	4000	50	22	3970	0.9925	159.86363636363637	4
pytest-dev__pytest-7205	Structural	4000	50	17	3918	0.9795	237.05882352941177	3
