instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
astropy__astropy-12907	bm25	17	17	6	4	2	3381	646f2447991ac84db646a719556ec8377115c146084e0c34ced7b90690af9b23	f8e0c095ca82b317411c09522ab4aa898492ffe9b12833254ba0bb2444f096fa
astropy__astropy-13033	bm25	13	13	6	5	1	3488	4cc6746cc8d95faf58878eb385551fa7e2338184a7eee398be49bf043c57c20c	2307ea4050e85ab7172d82e05a0a90cb648076890c78b30623bdce61b10c4078
astropy__astropy-13236	bm25	14	14	4	2	2	3734	a3870d400a206f76f3c8e82173c799c77a8ab2f19c7a769ab4da13baffa78afc	baa1d964861eec435d4796dba721f11de3b3b7aa46510c90b9dcc301baa42a8e
astropy__astropy-13398	bm25	12	12	4	3	1	3967	28bff858dceed44eb170307f9f6c7b0acd2ef8a8994eae50e3e74f658aba333f	8f25ea28fea07e320dc9dbdccae33e6d9a4ea5a62bf11921cccd14db070cd37c
astropy__astropy-13453	bm25	17	7	2	2	0	3335	a4e30d04ebc8f3b78bb46380af8986d7430e244948c34ea2b3ee2e4947a57c9f	d7dfd548912efd9659d1e76af2de07523090f257fbe056f957a35dfb51e70ada
astropy__astropy-13579	bm25	12	12	4	3	1	3843	8d7814a688772cc65417ad38ca35f825b7a77a0b79b605a357360dccd8c703ed	22be2c6b83da021c9c17e5d4dc438b00e285fb7d00f15f5e1cb46d34c6cb7991
astropy__astropy-13977	bm25	20	18	2	1	1	3981	e525a3f9866e9cd6eb0c322564b6568dea410ef5ca9fe32dec3f8e025e9731d3	a6217bfdc435587aacdcb62a4b52e15c2a7fc0ca39b7bf4dfa6fa755dd4246b1
astropy__astropy-14096	bm25	20	20	2	2	0	3998	a2cbf8b5770cb6bbf528632876f985577e80957617b8a634569d2be2673bdf3a	bcd2527ee3c1c9b8fa71e1199af911005ab44ea16cf2839a192fa5b1b683c468
astropy__astropy-14182	bm25	17	15	2	2	0	3735	e6d7f8b2d35510ac38cd9f9fd2468483012317787296b906cde96f3d1d9dc91b	a73ec3752cac78ae29af3a9fe8d4e47c37b2f6959ea1b30875de66a537508baa
astropy__astropy-14309	bm25	20	16	2	1	1	3672	b0f529d74e4d454d7122243d9d7efb9493e3a7de5cbea19414ccf44d0a879f94	253c6763e12355d76cfd9b7409008a2358c8fa539260bdcb73ffa2f1ea43f034
astropy__astropy-14365	bm25	15	15	6	4	2	3933	61fb7bcd20416ae669d38b3775383e96d49414e03db85cc0d1dff30619fab33a	b06ff1657bc75d78b59aac0dc508d963a3537880b7c00c1c42d57f8c362950fb
astropy__astropy-14369	bm25	14	14	4	3	1	3781	e45463497688feca2cf063708e4fce88cf81275ba061986dd3493181482d82f5	28ab3bf3b20a36c0e2359d40ee06fe8679082f85b40b2aae5f6d78f3c172ac67
astropy__astropy-14508	bm25	20	10	2	2	0	3937	5e6ea6f7a3a7ccf6149995881b207a4f40ae9ffac12670e2f731a469d884109e	e5b8bd120d02aacbc9e066de9c924c5c60ad54badbcd405dd69da71daac481f6
astropy__astropy-14539	bm25	20	20	2	1	1	3555	2dff1d6e0ffa761775efdc5f6281f7e0d4522eac55613d63bcae261aec758c55	5abfdf9321edd463c93e10dd578ddba33131ea0e7eef562a8078e9dd1fd870d0
astropy__astropy-14598	bm25	17	9	2	2	0	2917	fc43a213dfe29988e7d55a8abee903845670bf9f178cf2d746392a0411a3332e	315744a2b8a04c956b43e9bb05f86b3143e65df64ef77ee4b0debad9f175d408
astropy__astropy-14995	bm25	15	15	2	1	1	3822	54c3e6ee7e50e3bf2ac581d6fbf8a62e5b616f2066f0b7eb3f1af23129d555c9	8aace266d7c932aaf5e71bf34968992a9fd6482cdde7852a56c6ea40988a55e1
astropy__astropy-7166	bm25	17	17	8	4	4	3570	ab397c99ec8dbd5cedf0a7bf621009cb7497c8fefc45dd8dbaf9c78bcdde2196	e469f48b94dfb59f5d9b9c55573f7d0d3851f81364c1a9cc9e88893a4e5d6c7f
astropy__astropy-7336	bm25	19	19	6	4	2	3981	2de21a4ea05b47eed561d1c45456f7752a828ff3f3fefe5172027b45e589cba8	f7d2c2714e67da728537057c5ea9e39906bc3846c2b0641d45badc929dd3d3c1
astropy__astropy-7606	bm25	19	19	6	2	4	3438	cda0eceb0da47a12022421fe2472b83c0565d7db5394d213180eb0f7f32581eb	04cff3d17486434ddb8e2bd6eec0be28ed8a516d6dcb2a09b3bcfaeed7c30f2d
astropy__astropy-7671	bm25	20	20	4	3	1	3875	409cde987b829d3dcc76da267933315a8a77fb8bcc7f7e82dc324b8f84f0b495	0a1ab71eda1b1862f4ca78291c3e411e9da364102995c92e895f366de0d5ec33
astropy__astropy-8707	bm25	20	18	2	1	1	3845	30855cf12f6bf124b9252d54e48eb8c8a90bfa4fe90882f86fde3850ca8d0fc3	8a805abdad0e9653c12f10a78a17a4df761395ea3f6feb0a2cdde6be15f9d07f
astropy__astropy-8872	bm25	15	15	7	4	3	3757	3b7963b85c64ea8d1a90fbb2ebd57686d5df544ff28218b35d868dcd7f9538ae	91486e2af31262cacea81be3c1035b2ec1ace66a03600da6c89ab8b3bfb31947
django__django-10097	bm25	18	18	4	3	1	3470	905298b5cc4dd7cf2062faed3ed10c6745e1ba3cff903cd65c3e8fef21b80a34	57adce1921bf4761ce57c9a4f10e3c035041e0aa6a8499edb7b8f0f4f1b4b7f5
django__django-10554	bm25	20	20	4	3	1	3983	88a0433f72a2312b892fbc49a91ea88c011fb5ce827f35767825e4b7cfd37df7	1f8b16c56251628245996d53334dba96278fd2b28606dd15038d8a886aae55dd
django__django-10880	bm25	18	18	8	5	3	3656	2096ed36d27bd4841e5fbeca2cf6247d680f85f3e479929eeb6781ad22182c80	b357e09652431fddbf890b53a206ec9e5e41ec9c99edb147a9e48ecc9db6f348
django__django-10914	bm25	18	18	4	2	2	3803	7eb2d3080e66063d1460f279622e7d0234315a6d2f8220174f398353309ca6d4	35626af494bbabb3e419d647f8f5b16738b948b888c784ad64932d0a9f3c235b
django__django-10973	bm25	19	19	8	5	3	3746	33188e4c5ce59d0ad9aa56c345794886042290d8ab4b8d913cab5d813ded0e14	579e52bf4f594e52b31acf5d39bd2b84109b8fb52aaa40b52d79367656513236
django__django-10999	bm25	20	20	8	4	4	3814	68f8296b4c1756582df8cb0c13f872ad5e2fbc6a53c8715f6ee3be06749088ef	17f223cdbf8be1d62e18f153580e88d47e6c41e6e9b31e3072ad8cd8d3bc1108
django__django-11066	bm25	20	20	4	2	2	3895	0af3ce24ebe1aee472193db07422757f38a35c469531d36837178397826b5097	45b0b9e9728a8e2a9457929de3465ebc7e1aace07ef2e1180214e2909dc59c45
django__django-11087	bm25	20	16	2	1	1	3943	041996899b556161ba1e75d636a62e389a1f0fb5966cdacafebfda5d79daf318	26bdccdd110f186fdf542290cb7c996dfd3cb6513475d932f41335325cdc1de2
django__django-11095	bm25	18	18	6	2	4	2825	ae830aab3dce31b565d394b164f11b041e2b5ae2c2622efd515174df65af67f0	aa5eda163aa27fd0d1eee874de346e05acc00a5b354d81a50796a83a6cd26add
django__django-11099	bm25	18	18	4	3	1	3788	2dd711f99d8922e89d03d77ab1ad618b62f396d642c6f329224177e576da789b	7c9c10f9ae7abfc49d5749aa97bd582d2c9770f21dde80f5e95fe14c6732fb9b
django__django-11119	bm25	20	20	4	4	0	3747	28c8fc285725848b444e80c101e5afe60c4dd73b3300dde29171c7278d749ea8	b2456a45972f2c022cc6ab9dc2c6d788dd7c0940878bee554eb17e13eb224b3c
django__django-11133	bm25	19	19	8	4	4	3968	c05d9d7bacfd28b818c6f3b2a5cd83aff44a141c1f5b22cccb6bf54260a148a1	37874a5035e944486623289b2c0892977b907b1643888ea9fad4a3b65a633ffa
django__django-11138	bm25	19	19	6	3	3	3949	8eec097476b5c0cbe5a6423b600fecfb6bb963427e7f600488d195337379cc69	e7210498d4cc952cabd1dca2b477c831d393aa1f844e9c6848af28acfd683709
django__django-11141	bm25	19	19	6	4	2	3931	d69e37fbd7c7537b8f5d618923d6dbc659089e62e92f81e11925a94fd908d766	e2371d78c8e8a8e50a7bae50b4c2fdea091d543d161f07d0185c0194f8815aa9
django__django-11149	bm25	18	18	6	4	2	3804	81b751fbeff315216706d128bc31463b9154168491cb03f1aa03923e09814964	fc77e01edc4a7b38da89076cf3c426cb9192fd3aeac95a168ae566637ea511e6
django__django-11163	bm25	20	20	8	6	2	3366	6b65c4411783b5e08091c3d357ffd6ddf3d76bfe5813349d301a4126abb607aa	a96a5238e50c94e91ffac05672b1cbd00d0761b25f6aaafcbe5739014f45409a
django__django-11179	bm25	19	19	6	4	2	3627	3bf7766f0374fc59b2e0fc387fab9892baec1f5eb28910ef3eea88f80c6ba19b	7d844e41412b9760dad3411bba37fa03da3e7850481991699a20b50735239c3b
django__django-11206	bm25	20	20	8	5	3	3678	74db4ab97b98de3fd4493a4013565916be3ec316fdbe00a5be43c8c40e9681ee	4bd1cf28951f0575c88f2ea2883a526525d3604c67608eeeea76310266086744
django__django-11211	bm25	19	19	8	6	2	3976	cfbcb6fd0dd01d989860966d67610a86742467346aa8f66259d5b55d4219e242	089099b6ab631714748f01bf6fd640b57f6c5abb56765d8f130dace1f57baf2a
django__django-11239	bm25	19	19	8	5	3	3728	5301226b1222bb6d9deaa7822a0ef4d924c25fa00e22a1474f430b94a2125ddb	0ea21de768ede51878e76c48b22f6be2ec4869137e65e878e1aa4f284f4a13da
django__django-11265	bm25	20	20	2	2	0	3889	d9b570c2291325ddb74cbdc0accbbfb96c56588fc2c76496b50837db68775ef8	92b6c10b24f1d885d3cba801f2507e7971c82f53f7a337572f65089cb924e0a9
django__django-11276	bm25	20	20	6	4	2	2962	054064f1cf7a7b60e2b040eb41596e8f5df4e7acdb4d3868c381d80896991197	a4cc30d7f6ad326ab21b8263e3daaec6ca3545843792ac416a0d10400e353e1b
django__django-11292	bm25	20	20	8	5	3	3974	9ad198c364eee2626c38525afd0080bb48b5b14f0f744082eab2f15403350fc2	24c707eb325bfdeb2abe9b08288f6793723a440766edbe3e2c3ba44dfe5be03e
django__django-11299	bm25	12	12	6	6	0	3249	bc792242f57808bbd7cde015219f660382a69fcfe42747446b7c506fd8796ab9	0795bad05db1dd433fbe8400845a415288da21f4bd6a30799e5590fc4399ca3b
django__django-11333	bm25	20	20	6	4	2	3011	9e26b54a458ca6a33962c687510d60520656658ffd93edc1d119b799c8ef781b	9e4359a077607e026f1f2566b07e871e554661bfb44696f304fd661038831af9
django__django-11400	bm25	20	20	5	3	2	3879	886a80f3414cabf091d0fae1e54ca65fe7b190ba11908bb30b8abc9cdfa86244	afbd11f2cb3c02c7e8111559e1578bce5a895fbf511cc5a3056f4d26d251f070
django__django-11433	bm25	18	18	6	3	3	3536	71d218ab3e1e846b3813248cca494e92b6e701e8abb9fd30b09a153c69e68017	d3f11e3a9e1f525a7cd855b769156c25b0c73bb3cdad60f53cb893f32ed3f6d3
django__django-11451	bm25	20	20	8	6	2	3692	0747a041d8f3a067311afe4152052f48139bd4835b025275275cc8b76f938730	1b9e11fabd095f0349d610a9439f8be6cf83732a449ab759122472bd72bcb12d
django__django-11477	bm25	17	17	8	4	4	3519	fa1b9652167c182117257390db71eb9922687b668b36622de941a03bca7e08f2	423485213407bb05685e6ac5da29c4810e569d3e54f0aaa654ed162d214ba83c
django__django-11490	bm25	19	19	6	4	2	3586	054c127d062e45c470906f45111015f04878b3e775cfaba7111ad2cc2e5ba9cf	387dfa02bb8c4c2a94ae9f662bd27e89b1c0cf127de151d8a40b00757363e59a
django__django-11532	bm25	19	19	6	4	2	3896	7c048081a851ac4cdbabbc51e9916c7a81fc6fa9f616247325a51110334eae3a	5d576031b667a44dacc7ed0e210f7072b7c1a4c8be7e443f488e13cf89f254e6
django__django-11551	bm25	20	20	3	1	2	3800	cdfaafda365c7b179dea1d5b44f277d8881b1642697d58f3651b1dcbb67801cd	fc2da398d696f7ca184e491badfff13daa173bf3657b240af598179ea09d1b63
django__django-11555	bm25	16	16	6	4	2	3286	3765babaf1234e8793c14e2a5e5f5cec771da81288910e7724550dd94b36facb	bf9fe96bb30589a203491aa00e6e2de091405617c56d0780ed89ef196df1f036
django__django-11603	bm25	20	20	3	2	1	2542	29c709b61c694e41cae72d1ef90030a8279aa4dddbc3276e10c7196aa042934b	ecd14b9b09ef3e3d8b34cab2a7d8e392b75983c7823d7718afd7485d0e739902
django__django-11728	bm25	15	15	6	3	3	3890	abda1d11369181583320d9f4fb57f46cbb972961f8e8c6b0c97d0f0a448796e5	deec4fa2e7511c9e8ee1cb65a03968f87ace0f77c831efc4b89cec6c62c3e75e
django__django-11734	bm25	18	18	6	5	1	3911	c2bf0125af7e004702509c7fa8114f4e0daa4566c0f95b4a5e57d61226c18223	4e16ebae805dfffdbb2fdfc171c337c0badbed9f722e04f616efbb44681e2717
django__django-11740	bm25	17	13	2	2	0	3347	08e5e9aaf10d0e03765f1a371a9d42f7e4f2412af04eb15049704610be082ccb	7c5aef218ee125f2374b2b9de3a42f624212ade05126246ec4b3d6b1f69e066f
django__django-11749	bm25	20	20	4	3	1	3588	ee4ede6a361370d91b200fdb1d15dba02fda71a1d33d3d58e669c10831eef519	45e5476a9d9548dfe5920f40c6d6e4cfff1a1f84be246138f5d8bb2b752ee229
django__django-11790	bm25	16	16	7	4	3	3843	2acb71366c92fe0fc0efb844c44c2b27c5a6b1d756399f68681f3cb759324599	9eeafc8283b579d6ac75fda643d67979865648cb5403f2bff6e14a048f910e95
django__django-11815	bm25	19	19	8	6	2	3908	b7385c45ee2e58ef320e972ae218e18a8bc4a8f5e00c8177341f9959346c74d7	bc447f3a172ce0ae482b2937592d2ace1da93ad1e75aa6146c054b3ca3574663
django__django-11820	bm25	17	17	6	4	2	3722	95dfc7f8610948d38d7c2ff69e79d08712cc151077d3560a631dc33f0e4cc9ca	983cc00aece953313a8332cc8dc13fc9175c8f02e2611251b29fa8fb91250a48
django__django-11848	bm25	20	20	5	3	2	3064	38cb53d213c9b9a8105be51fed29c71f152d160ebac69e11febc335aa4040f3a	82c6216c1705caa6fa74ef866d1e28c0849f289aca730cd83a49d6bc87ebdc85
django__django-11880	bm25	20	20	4	3	1	3827	a8fde3b9ebcf62942c98a702c1152b2f5a6938214a9d433a937b65fba1542f22	1dfc22b4aaa842685646eb781f069c604af757296bd69d36588bfde75a8e4c5c
django__django-11885	bm25	19	19	4	4	0	3775	0db17e276224aacdd17ba7b7f066c6cd36a1b3dddc31abdca57e61c46350bd8c	b976fab9335afd5b99a4a87aa5ec1647f3f2cc0f163e625bb4e2fea4ac8b302a
django__django-11951	bm25	20	20	6	2	4	3944	26f873b70de7c9119b92cf2503bfb8c08f764a5a4c40e1afcdca6113eeec1fd9	ac9f79368bb16bcb9f3b7e9ee0a3da9ef9219e776829b96e337d33c863b2dbbc
django__django-11964	bm25	20	20	2	1	1	3769	5019b396b31675bf22dad5c7869ba809461cde20f9bc7fe9bec50cc45caa43a6	4f4a6e3aed96ed2e067b597bb6c53012a6fa4910172883054a28ffcbcd37736d
django__django-11999	bm25	19	19	8	4	4	3714	4136beb3d8ff82624c4eef91b9ba6660b70e022f534eff6e2c8b21ec276c774a	4c28361e17b7fc78c9d2aeefa84e505c4ac606d17bbd08fadfc396c1b564cadf
django__django-12039	bm25	20	20	8	5	3	3754	00f68de05cd09105932a70604ba1ace37f192bec430f4ccb8061b83d758ece69	243473fde52dcb4f4470703d2e449b155650f11114a9350153697509053891e9
django__django-12050	bm25	19	19	8	5	3	3970	34fb548c2277ba2697d2d6bdf8784d2484b9a3d1405ae26b0e3b6812647475df	ddc925005fe08f3f334c00615461ca9a18882fbbae1dfd9c9c2bb59a84496829
django__django-12125	bm25	19	19	6	3	3	3991	af5c3ef5d308a9568ba2cfc245b24ed519cfd31a6263b66dcf397e0a9746a899	078dcffc3a780d9758afe6d33d42c2715762baf186f30af06f0ef522a8fe3c64
django__django-12143	bm25	20	20	7	4	3	3626	3627ec61946d98e5a8ea895a530a3eea5acd1cd042a047598d4316ef54bced9a	42b9819fb614e480b9a29901fa77b3cbb1bf93e4e5b42ec4e5311cbd29db0e4b
django__django-12155	bm25	20	20	8	4	4	3625	5a1d17d78427573bd26241ca439cdc718be0b7d77d48b9f0a30ab7972f49e842	bf427ac584b09d0b582cd20915148ec51c58cfe53f603d2e0e458fbce4b01aa2
django__django-12193	bm25	20	20	4	2	2	3638	5a04f7f9d2c6bb3dee77426d8eb4b75bccd11bde60203d8acc7ffd373f94b264	5d867b5f1707639cd28a47bb5ff8e64b8167184ad32c8c6d55c7c3c285239e05
django__django-12209	bm25	20	20	8	4	4	3956	33a34f6006c519f2e16fb4ef0347ca737c1336dd62205c8d7433fb08a9bbece5	6496ff3d912ff9b4e19f1522f348b57ccdaca5ef4fc880d2613d41bc45e5bf60
django__django-12262	bm25	19	19	7	4	3	3989	7b0e0fb6747597f9781404946faba4886d5e3fae3a80ffed9c995cab3493cb1d	489a4bdaef9db848635ca899c57790ef54aa4e16e9c33fe3a33a95580fb364fe
django__django-12273	bm25	17	17	6	3	3	3575	bfb9086e8c848fca602c2477ab87f681ad0bd83f88a126fa7582f1e8a0bc8d18	465452a03f424c8ee91b0f1a22bded9e75fbf9f6f9bad173c1420c9ce4ffea27
django__django-12276	bm25	20	20	4	2	2	3774	7b59b3bed0daa656ef3424d2deb7c16f4484149447ed9f0d2b73f056d351d071	40b7730cf915c781bea88fe96855c614b57d225d9c14c8266bdf61512ff93367
django__django-12304	bm25	17	17	4	3	1	3956	6918f4c3f682483814fc0f395d6c5e1d1909b646e8a6c2d0ed7f224aef6d2258	5a2fe0c9cdc5cbeeb91eadafa2a9def85f6eed2fad13f4553621638dd3cc9a65
django__django-12308	bm25	16	16	6	6	0	3338	dcf9f7ab019a3f1d02fdbd8d0a61e479da0369671c41ac9be1da637fedb71235	cbba3fa2b00ed600f8aeb9aa5c4b68bc9cb50e7929112463e3ae4e8eda1f6078
django__django-12325	bm25	19	19	4	3	1	3592	e3009ea0f07d98278e5cd2a9e6a7792a0c6f8a91056016a7fca28e97bd733acd	970f38d8898041b36c9130b122338ae15dafcb100eb0b0c004c29240bd203258
django__django-12406	bm25	20	20	4	3	1	3864	74652eb2614670bd338352f24d85d399f466d347710a1d3807673f28b8801bf8	2fa6adacbb4b23b39ce437cb86a23b363f2e5bc1b233ba8f543de7314b50a26b
django__django-12419	bm25	16	16	6	3	3	3871	dec9a075378bb954c7788d7471ea167e4fa7783d5838119ff4f377283598d1a3	600513d696f9bcbec720ebc19a0b40fe63f1c3e3fadb4a9a6939db7d71ba33c9
django__django-12663	bm25	19	19	6	4	2	3885	9ac7a1fc291cf9a8f2bbdb94337dcde8360d67b6b352db161e8f78ca9b20b970	c1da077f8c94d7dc379f8d6e1e3bce5c2a24c490934a6f94142a0a8f2a87b3a7
django__django-12708	bm25	17	17	7	4	3	3403	9a9ea877cee2f16cc2e3c20c21d00d14b792785f05a422eb045a2358036ae944	d4cb175b6ad8209c417d06a9d7afb23b1321a6313f6b4d04b9cef0398cbbd724
django__django-12713	bm25	19	19	8	4	4	3963	e9cd3b3a845319f0524a8c96fe6bd375cfd7a6d983d8a9c5c2d83bae2c79986e	30b7b077eebbc77409d3f99b5fec90f26b05db653958f8c8022b1a83cd2985ae
django__django-12741	bm25	15	15	7	4	3	2874	ab634cc4a7babd069fb47124fee9df4ff716617eaa364b7e28a0a22b9189522f	6b35c39a737429080e4bb5d66f94da2ba6221de5675e8d05d9fb3eb16e6edfe8
django__django-12754	bm25	18	18	6	3	3	3787	261513da022102872133ce35b0f009844c16fa45a885208aa5acc7d4622169e0	d109cb878c04c30e5bf2be74ea3021acad0117e2d00e1c595043f23206c4a725
django__django-12774	bm25	20	20	4	3	1	3517	230a44cc08bd502830ef66bed20a924fec298993a026a3f769aacf2e975e7b37	1afd197f9f94cef0edebc3cdafaa058ce2a85235d4595fb0e069e186ddbd81e5
django__django-12858	bm25	17	17	8	5	3	3967	99961757919f802aaf61bf0b0ef83b76b4664594ae7c5714b22b5d32571f0981	8e984b589b11bf8f8c8ea53299725467c055c674ee893a05a7adb99e706ccc66
django__django-12965	bm25	18	18	2	2	0	3676	1ca5c3441f7eb2e481f37c2ea86a811cfd8f7243e223a82c50741f8c2e68c407	1c21f1b848a9d60c66a946f8f566f473ba799153329531e72fdc71cc1b2b444f
django__django-13012	bm25	19	19	6	4	2	3579	f30aa54b3958e226a9cb6437420732fdc18151dbdfbaf49a74d78b1eec449323	596e342b78a84624d45cd453a330d888fa7ca402802f1ff7384a7d46612d4c67
django__django-13023	bm25	20	20	6	3	3	3578	e3d6bccfb21e6d6d88ddbf3ecfe4674bf5177894a6a154d4e094322f89773df0	fb7265b56454eaabb2b5ecc862f9e434bd86f641fafa2ed5fb373818014c2bf3
django__django-13028	bm25	20	20	6	5	1	3914	209cf12a935f26138bfb59d4a03b6db0d63ae758ab1f44ffcf93d2d7926543dd	39b2beb80f0d541428c2dfeb8a6fe1025ea310926464adf37007ad8bad520d50
django__django-13033	bm25	18	18	2	1	1	3651	8f002dc20e3fcf376062664f64a51ccd129e24fdeb2bd3acfdc500c5d3bfec57	c60a758224d30ddad96fa056ab7ea9d5189edb4cc1bb3f3b81882925d241937b
django__django-13089	bm25	20	20	8	3	5	3365	a352cc4f7edcd6cf4ee48b5b606b347841d52918baaf52c15c9c5fcc9912f224	a6844f5cb6239b0f658436a284ac4200bed5bea341cb120b962be4a8c51fd59f
django__django-13109	bm25	19	15	2	1	1	3959	871d21f2101a796f514a44be8cf67aaae0025a2e5833f3ba4cbf022d395d5465	20f82201225bd19115978dd69ddd017dad3f78c9b77009a7c397806c790e5a24
django__django-13112	bm25	20	4	2	2	0	3637	297cd5f26a70584dd2612608da434e52732eb02cce1faed34fbff51b30bce4a6	2dcdb1f025b82570eb6cad2f7f376aeb5cb38b24ad3dd574bccad69c3192d6ea
django__django-13121	bm25	18	18	8	6	2	3335	9b9d6edddbf2b562dc8bf26b588b1071c39f210d1d4bc01ff540e395ec9d5d52	efa3fc2f9e88fb0a4e54d16cc7a42c3b035c5b06d0cd35cc9c2d950f767af892
django__django-13128	bm25	17	17	4	2	2	2836	70e079ba2d964cc2a3e36a0d54c74d0ec9df751dafd6f189e8d40673f83f507d	058dc34a6dc4c2467649a0daefa0b4a39fbe0c0a133e82e36b7f01bb368daf04
django__django-13158	bm25	20	20	8	4	4	3468	88b50d5a004df89a03dd18fcc3c641eae6d24d5196230d789d07c138ab59d6b2	d998e0e1d54ff0f0f846b6a3b04e0a048285d47e3f42ac14786680b9ef5635d2
django__django-13195	bm25	20	20	2	1	1	3776	7969e01196e55a6ec9778d709df126bc08b744ae48c7c799fa014511830a8090	48dbbebaa1ad3112f89bb774c561e1ccd495e29d8de64a04fd62d5d805e853a0
django__django-13212	bm25	10	10	4	4	0	1873	5d9a13e25df0b70f6d97c13c5692d786948c07be039ebc17c1363ffe1fd39cca	5dc11f1e9a968b52abf37bb02ed78338c6b78620ef352d3a838e4f75323e8741
django__django-13279	bm25	17	17	7	4	3	3079	b02b1714786bc642bfcc8855924807a1e10c7f18beb6e86452d2780a8653793c	f1ddde7fcf6ed80bbbd0e0d5468b91fd4345b3f0a70296c21ea5ee063e0663d4
django__django-13297	bm25	20	20	6	3	3	3693	61fc2054e8cca87b4786a692b26a5503b8f55ee4f7c1316ff3552003064c7424	7a4a6f8bd8e0b9abcc1a55106f30506e894ca18f3d28afd70bd3afa389762653
django__django-13315	bm25	18	18	6	4	2	3677	565dc692d45eb9b92252aa23e168ab51844d8e61bc6dcf7b771193692442a23e	363921d29288a1a59b57d42c3007a1cd1aa9ea45bbf3ab07cc4560f24a271780
django__django-13343	bm25	20	20	5	3	2	3936	59677fb5eb36ec5db3f8cf86f12f12ac2961caea01a53c2e5879a500c1c44ab4	ad2fc1aadb4e689a041e42a60067e1d939a949fe3eb152d7c52824e42c4fed96
django__django-13344	bm25	16	16	6	4	2	3602	26f47f4d8e105e2991aafbe7af4c8fbb2612a434fc314c877cb94daf4d0e6589	080a5a800d394868a66a0642b8497961ff7e6c87fdef83496c7950e59ad762c1
django__django-13346	bm25	15	15	7	6	1	3316	3ac7107142d1a2c321ddd0d52fc65f76e44eb3bce5d7088431356d83204db040	f8b0f92e9213acb20666d2cb4e2d74942347cc6505d0b2707c7cb4a0abf0df00
django__django-13363	bm25	16	16	8	4	4	3904	0629a6b867095ffeedfc73408427e08a727b12137fcc76f616f02569b6bc6226	0472a960699e44b47f705e004960df0e0d8bfc7e403e852b73fbba2432d49563
django__django-13401	bm25	20	20	8	3	5	3997	0e73bee47cbf8b2c1b4cb9245a099387db028dc8a0a46493ddc79fc0667f5004	4b55a5fa02f9ec0db0c32551ea1a4b2562a7088372fe77b18099578e090f35d9
django__django-13406	bm25	17	17	7	4	3	3940	4f7d579a661ac70a4ee2af52da90d1d9126e0e20fd2accd83848f0a70d848f75	70da68ba4b704703534b684b0b15c2df4dde59b4defd98d97fa05c58525dea88
django__django-13410	bm25	18	18	7	3	4	3866	c9f56c886e4ab5e3780a69a33bfa06d0c58913718760144624fcd3267a00d103	58f6644d12e2b779d42c0ed22a29a4a465e71463b5e7974a52f210f49911d033
django__django-13417	bm25	18	18	8	4	4	3304	1ac2e67449e2389302fea8b65f1ed4ca63ca77968fc1b247770f99435fc5d86b	420831f180ad54fecee5d16381560aad50d5046ea4840174dad99d1def4f4e7c
django__django-13449	bm25	13	8	2	2	0	3907	109df3643fb6fdc6d644f5891c4900525fda9a078576269b50236f3f65682bda	40817c410b266c76c2fc0d3e76087b80e7aacf722d667ad5ac92e47c065882f2
django__django-13512	bm25	18	18	6	4	2	3717	d1852dfb546f4fc4344ee7a5b9de54ebe96f2e68de27c5b24777d92bc96130cd	eb86b6e0e860433909ed5409bb76e64ab551898a5fbbb043fa38c29894fcbc53
django__django-13513	bm25	20	20	6	4	2	3698	583bb5afcb393f2d23575b9a144d99b818f169b483ae33d6cae87ec1b4263514	7429dd586b0a41d70eb4b207c2133dbe3764cee5ff7257b77f3bca953b27fdbb
django__django-13516	bm25	18	18	8	4	4	3938	569ef68ff680949882f13c12afdfbea183d02020ad693703e513458007484082	92d6392df877c3e19350754648a77698b997d75bd924570b43872931e860b31c
django__django-13551	bm25	16	16	6	2	4	3672	9ad8482d66bed67175d5585229365c3ce04b996141f1160b03e95a187c99c54f	e25d8349e538e5ee0b9d671d8daf0fb173dc06457b8b6fa277ab4255dd31a9ec
django__django-13568	bm25	20	20	2	1	1	3824	ac9f9ff73b9146c174d882b8dca68d542567f078b83cf90a583481056033471d	92f14fe9561dca5513639a753a5da1bc090546aa7cca71e59004bc1b5ca6ab17
django__django-13569	bm25	16	16	6	4	2	3916	27ce263b8e21e617bef7299cc64b6087a1a6ddb35789d504425489dcffdd6772	b4be8ff3788b7f7701d0be8a31210916ee9aa2766437290fafb30b0f307c6979
django__django-13590	bm25	20	20	6	4	2	3628	4d5267873e790cb9bcf4a78b848a5b1b4442085b86d1743c4ffb04ed2c46e76b	b3f677ca7fde39974a38ca24756dc946aa24c0cbc65f00c37c2072e92bd89013
django__django-13658	bm25	20	20	6	5	1	3625	7d0c3c26d37831ee6e415e0faefeafe351fd88255694ba4103f3c5db65e4e0a5	a7a44078832dbd4e911383fe050003d6bf788281c6bd00ffbe4febcc8dce7740
django__django-13670	bm25	20	20	6	3	3	3836	bd8839a75006f0c8a367a31c0ba3a8e3d311f4f6ce022f1d0bae8a4bfa1afd38	089a9bd27f29fe008615bdadaa0cf36703e37c27f0099b9d9b825d5213e28ed2
django__django-13741	bm25	18	18	6	2	4	3451	658e502686727981d367d80c27beba8e3bccc457f8a359b39986b8c7d39284b6	7d615a274cb39c81789e64a90ccf196238a471e159b9d418200b1c1396088765
