instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities	changed_lines_covered	changed_lines_total	complete_changed_lines	file_hit	entity_recall	mrr	hit
scikit-learn__scikit-learn-12682	MURAL	2000	50	4	1796	0.898	1059.75	3	8	53	0	1	0.25	1.0	1
scikit-learn__scikit-learn-12973	MURAL	2000	50	5	1764	0.882	373.0	1	0	7	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13124	MURAL	2000	50	10	1975	0.9875	144.4	1	2	5	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-13135	MURAL	2000	50	5	1688	0.844	326.8	2	1	1	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13142	MURAL	2000	50	7	1668	0.834	314.0	2	3	6	0	1	1.0	0.16666666666666666	1
scikit-learn__scikit-learn-13328	MURAL	2000	50	5	1705	0.8525	466.0	3	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13439	MURAL	2000	50	8	1860	0.93	235.375	3	0	1	0	1	1.0	1.0	1
scikit-learn__scikit-learn-13496	MURAL	2000	50	7	1881	0.9405	235.85714285714286	4	0	4	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13779	MURAL	2000	50	10	1784	0.892	291.7	3	0	1	0	1	1.0	0.2	1
scikit-learn__scikit-learn-14053	MURAL	2000	50	5	1855	0.9275	737.0	4	0	2	0	1	1.0	1.0	1
scikit-learn__scikit-learn-14087	MURAL	2000	50	6	1974	0.987	1697.8333333333333	5	0	5	0	1	1.0	0.5	1
scikit-learn__scikit-learn-14141	MURAL	2000	50	13	1974	0.987	90.23076923076923	1	1	1	1	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-14496	MURAL	2000	50	5	1986	0.993	903.0	5	6	21	0	1	0.75	1.0	1
scikit-learn__scikit-learn-14629	MURAL	2000	50	5	1869	0.9345	645.4	2	1	3	0	1	0.5	0.3333333333333333	1
scikit-learn__scikit-learn-14710	MURAL	2000	50	9	1971	0.9855	122.77777777777777	0	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-14894	MURAL	2000	50	6	1937	0.9685	646.6666666666666	5	5	6	0	1	1.0	0.5	1
scikit-learn__scikit-learn-14983	MURAL	2000	50	9	1951	0.9755	220.0	3	0	2	0	1	1.0	0.1111111111111111	1
scikit-learn__scikit-learn-15100	MURAL	2000	50	8	1783	0.8915	165.0	2	5	5	1	1	1.0	1.0	1
scikit-learn__scikit-learn-25102	MURAL	2000	50	8	1910	0.955	212.125	2	0	17	0	0	0.0	0.0	0
scikit-learn__scikit-learn-25232	MURAL	2000	50	5	1767	0.8835	638.2	4	0	5	0	1	0.3333333333333333	0.3333333333333333	1
scikit-learn__scikit-learn-25747	MURAL	2000	50	7	1891	0.9455	213.57142857142858	1	4	4	1	1	1.0	1.0	1
scikit-learn__scikit-learn-25931	MURAL	2000	50	6	1984	0.992	318.0	2	0	10	0	1	0.0	0.0	0
scikit-learn__scikit-learn-25973	MURAL	2000	50	8	1895	0.9475	223.0	1	6	11	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26194	MURAL	2000	50	5	1801	0.9005	1242.2	5	2	9	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26323	MURAL	2000	50	8	1877	0.9385	172.75	1	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-9288	MURAL	2000	50	6	1744	0.872	558.0	4	0	6	0	1	0.0	0.0	0
sphinx-doc__sphinx-10323	MURAL	2000	50	9	1828	0.914	179.77777777777777	2	4	4	1	1	1.0	0.1111111111111111	1
sphinx-doc__sphinx-10435	MURAL	2000	50	6	1787	0.8935	156.16666666666666	1	0	6	0	0	0.0	0.0	0
sphinx-doc__sphinx-10449	MURAL	2000	50	15	1924	0.962	75.46666666666667	1	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-10466	MURAL	2000	50	14	1879	0.9395	78.64285714285714	1	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-10614	MURAL	2000	50	7	1972	0.986	305.85714285714283	3	1	7	0	1	1.0	0.5	1
sphinx-doc__sphinx-10673	MURAL	2000	50	4	1709	0.8545	921.75	3	4	13	0	1	0.6666666666666666	1.0	1
sphinx-doc__sphinx-11445	MURAL	2000	50	10	1914	0.957	92.3	0	0	14	0	1	0.0	0.0	0
sphinx-doc__sphinx-11510	MURAL	2000	50	8	1920	0.96	245.0	3	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7440	MURAL	2000	50	8	1968	0.984	230.125	2	4	4	1	1	1.0	1.0	1
sphinx-doc__sphinx-7454	MURAL	2000	50	6	1833	0.9165	319.0	3	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7462	MURAL	2000	50	7	1763	0.8815	261.42857142857144	2	6	8	0	1	0.5	1.0	1
sphinx-doc__sphinx-7590	MURAL	2000	50	9	1994	0.997	283.55555555555554	2	16	37	0	1	0.5	1.0	1
sphinx-doc__sphinx-7748	MURAL	2000	50	9	1968	0.984	159.22222222222223	1	31	34	0	1	0.6	1.0	1
sphinx-doc__sphinx-7757	MURAL	2000	50	6	1962	0.981	237.5	2	0	11	0	0	0.0	0.0	0
sphinx-doc__sphinx-7889	MURAL	2000	50	12	1943	0.9715	84.91666666666667	1	2	3	0	1	1.0	0.14285714285714285	1
sphinx-doc__sphinx-7910	MURAL	2000	50	6	1623	0.8115	361.5	4	0	3	0	1	1.0	0.3333333333333333	1
sphinx-doc__sphinx-7985	MURAL	2000	50	7	1939	0.9695	263.85714285714283	4	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-8035	MURAL	2000	50	7	1962	0.981	417.85714285714283	4	4	17	0	1	0.5	1.0	1
sphinx-doc__sphinx-8056	MURAL	2000	50	7	1765	0.8825	313.2857142857143	4	3	8	0	1	0.5	1.0	1
sphinx-doc__sphinx-8120	MURAL	2000	50	9	1953	0.9765	211.88888888888889	4	2	6	0	1	0.5	0.1111111111111111	1
sphinx-doc__sphinx-8265	MURAL	2000	50	9	1887	0.9435	158.11111111111111	1	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-8269	MURAL	2000	50	9	1854	0.927	250.88888888888889	2	0	1	0	1	1.0	0.125	1
sphinx-doc__sphinx-8459	MURAL	2000	50	7	1851	0.9255	180.28571428571428	1	2	2	1	1	1.0	0.3333333333333333	1
sphinx-doc__sphinx-8475	MURAL	2000	50	9	1270	0.635	72.0	0	0	4	0	1	0.0	0.0	0
sphinx-doc__sphinx-8548	MURAL	2000	50	9	1998	0.999	292.3333333333333	4	0	25	0	1	0.0	0.0	0
sphinx-doc__sphinx-8551	MURAL	2000	50	6	1913	0.9565	166.16666666666666	1	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-8593	MURAL	2000	50	9	1983	0.9915	349.55555555555554	4	0	25	0	1	0.0	0.0	0
sphinx-doc__sphinx-8595	MURAL	2000	50	7	1843	0.9215	450.42857142857144	4	2	2	1	1	1.0	0.16666666666666666	1
sphinx-doc__sphinx-8621	MURAL	2000	50	9	1840	0.92	162.22222222222223	1	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-8638	MURAL	2000	50	6	1833	0.9165	644.6666666666666	5	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-8721	MURAL	2000	50	7	1812	0.906	314.2857142857143	2	1	1	1	1	1.0	1.0	1
sphinx-doc__sphinx-9229	MURAL	2000	50	8	1733	0.8665	343.0	3	0	5	0	1	0.3333333333333333	0.125	1
sphinx-doc__sphinx-9230	MURAL	2000	50	10	1940	0.97	170.0	2	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9258	MURAL	2000	50	6	1852	0.926	126.5	0	0	2	0	0	0.0	0.0	0
sphinx-doc__sphinx-9281	MURAL	2000	50	6	1914	0.957	238.5	3	0	5	0	1	0.0	0.0	0
sphinx-doc__sphinx-9320	MURAL	2000	50	5	1875	0.9375	837.8	4	0	3	0	1	1.0	1.0	1
sphinx-doc__sphinx-9367	MURAL	2000	50	8	1738	0.869	283.25	3	4	5	0	1	1.0	0.125	1
sphinx-doc__sphinx-9461	MURAL	2000	50	8	1903	0.9515	278.625	3	0	15	0	1	0.0	0.0	0
sphinx-doc__sphinx-9591	MURAL	2000	50	6	1978	0.989	255.16666666666666	1	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-9602	MURAL	2000	50	6	1717	0.8585	421.6666666666667	3	0	5	0	0	0.0	0.0	0
sphinx-doc__sphinx-9658	MURAL	2000	50	7	1828	0.914	527.0	6	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-9673	MURAL	2000	50	6	1855	0.9275	266.8333333333333	1	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-9698	MURAL	2000	50	5	1757	0.8785	346.6	3	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-9711	MURAL	2000	50	7	1946	0.973	187.14285714285714	2	2	3	0	1	1.0	1.0	1
sympy__sympy-11618	MURAL	2000	50	7	1930	0.965	469.2857142857143	2	1	1	1	1	1.0	1.0	1
sympy__sympy-12096	MURAL	2000	50	7	1931	0.9655	288.0	2	2	2	1	1	1.0	1.0	1
sympy__sympy-12419	MURAL	2000	50	9	1893	0.9465	111.55555555555556	1	0	9	0	0	0.0	0.0	0
sympy__sympy-12481	MURAL	2000	50	7	1745	0.8725	232.57142857142858	2	0	7	0	1	0.0	0.0	0
sympy__sympy-12489	MURAL	2000	50	6	1911	0.9555	653.3333333333334	4	8	78	0	1	0.125	1.0	1
sympy__sympy-13031	MURAL	2000	50	7	1712	0.856	179.28571428571428	0	0	6	0	0	0.0	0.0	0
sympy__sympy-13091	MURAL	2000	50	10	1926	0.963	122.3	0	8	112	0	1	0.07142857142857142	0.16666666666666666	1
sympy__sympy-13372	MURAL	2000	50	6	1998	0.999	577.1666666666666	5	0	2	0	1	1.0	0.5	1
sympy__sympy-13480	MURAL	2000	50	4	1698	0.849	1067.0	3	0	2	0	1	1.0	0.25	1
sympy__sympy-13551	MURAL	2000	50	8	1883	0.9415	327.125	4	0	3	0	1	1.0	0.25	1
sympy__sympy-13615	MURAL	2000	50	10	1978	0.989	153.7	2	1	2	0	1	1.0	0.25	1
sympy__sympy-13647	MURAL	2000	50	8	1932	0.966	171.75	0	2	2	1	1	1.0	0.5	1
sympy__sympy-13757	MURAL	2000	50	8	1882	0.941	247.0	4	0	1	0	0	0.0	0.0	0
sympy__sympy-13798	MURAL	2000	50	5	1926	0.963	1141.4	3	0	7	0	1	0.0	0.0	0
sympy__sympy-13852	MURAL	2000	50	8	1924	0.962	338.375	3	0	10	0	0	0.0	0.0	0
sympy__sympy-13877	MURAL	2000	50	7	1871	0.9355	284.7142857142857	3	2	21	0	1	0.5	0.25	1
sympy__sympy-13878	MURAL	2000	50	17	1958	0.979	61.94117647058823	1	6	59	0	1	0.21428571428571427	1.0	1
sympy__sympy-13974	MURAL	2000	50	10	1884	0.942	158.1	1	9	16	0	1	1.0	1.0	1
sympy__sympy-14248	MURAL	2000	50	14	1979	0.9895	136.35714285714286	2	0	15	0	1	0.0	0.0	0
sympy__sympy-14531	MURAL	2000	50	13	1958	0.979	98.92307692307692	1	11	31	0	1	0.25	0.16666666666666666	1
sympy__sympy-14711	MURAL	2000	50	11	1984	0.992	437.1818181818182	6	1	1	1	1	1.0	1.0	1
sympy__sympy-14976	MURAL	2000	50	7	1888	0.944	577.8571428571429	2	0	1	0	0	0.0	0.0	0
sympy__sympy-15017	MURAL	2000	50	11	1931	0.9655	119.36363636363636	1	0	2	0	0	0.0	0.0	0
sympy__sympy-15345	MURAL	2000	50	11	1978	0.989	214.0	1	0	3	0	1	0.5	0.5	1
sympy__sympy-15349	MURAL	2000	50	7	1666	0.833	527.7142857142857	4	0	2	0	1	1.0	1.0	1
sympy__sympy-15599	MURAL	2000	50	9	1830	0.915	209.33333333333334	1	4	7	0	1	1.0	1.0	1
sympy__sympy-15809	MURAL	2000	50	7	1966	0.983	281.2857142857143	1	2	2	1	1	1.0	0.3333333333333333	1
sympy__sympy-15875	MURAL	2000	50	9	1902	0.951	153.77777777777777	1	0	2	0	0	0.0	0.0	0
sympy__sympy-15976	MURAL	2000	50	10	1877	0.9385	148.3	2	18	23	0	1	1.0	0.16666666666666666	1
sympy__sympy-16450	MURAL	2000	50	3	1598	0.799	303.0	0	0	2	0	0	0.0	0.0	0
sympy__sympy-16597	MURAL	2000	50	7	1990	0.995	194.57142857142858	2	0	51	0	1	0.0	0.0	0
sympy__sympy-16766	MURAL	2000	50	13	1885	0.9425	64.92307692307692	0	0	1	0	1	1.0	1.0	1
sympy__sympy-16792	MURAL	2000	50	6	2000	1.0	633.8333333333334	5	0	8	0	0	0.0	0.0	0
sympy__sympy-16886	MURAL	2000	50	8	1781	0.8905	137.625	1	2	2	1	1	1.0	1.0	1
sympy__sympy-17139	MURAL	2000	50	5	1883	0.9415	892.2	5	0	1	0	0	0.0	0.0	0
sympy__sympy-17318	MURAL	2000	50	6	1941	0.9705	568.5	5	0	8	0	1	0.3333333333333333	0.5	1
sympy__sympy-17630	MURAL	2000	50	14	1978	0.989	94.14285714285714	1	0	1	0	0	0.0	0.0	0
sympy__sympy-17655	MURAL	2000	50	7	1741	0.8705	285.0	3	0	1	0	1	1.0	1.0	1
sympy__sympy-18189	MURAL	2000	50	4	1683	0.8415	1328.75	4	0	2	0	1	1.0	1.0	1
sympy__sympy-18199	MURAL	2000	50	5	1732	0.866	546.0	4	4	6	0	1	1.0	1.0	1
sympy__sympy-18211	MURAL	2000	50	8	1868	0.934	497.125	3	0	3	0	0	0.0	0.0	0
sympy__sympy-18698	MURAL	2000	50	8	1963	0.9815	344.0	6	5	8	0	1	1.0	0.16666666666666666	1
sympy__sympy-18763	MURAL	2000	50	9	1953	0.9765	662.1111111111111	5	2	2	1	1	1.0	1.0	1
sympy__sympy-19040	MURAL	2000	50	5	1866	0.933	1044.0	4	0	2	0	0	0.0	0.0	0
sympy__sympy-19346	MURAL	2000	50	4	563	0.2815	42.5	0	0	1	0	0	0.0	0.0	0
sympy__sympy-19495	MURAL	2000	50	6	1694	0.847	280.6666666666667	2	5	12	0	1	0.5	0.16666666666666666	1
sympy__sympy-19637	MURAL	2000	50	8	1951	0.9755	552.25	2	1	2	0	1	1.0	1.0	1
sympy__sympy-19783	MURAL	2000	50	18	1919	0.9595	40.611111111111114	0	2	7	0	1	1.0	0.16666666666666666	1
sympy__sympy-19954	MURAL	2000	50	5	1781	0.8905	1061.2	4	0	7	0	1	0.0	0.0	0
sympy__sympy-20154	MURAL	2000	50	5	1882	0.941	1015.8	5	3	23	0	1	1.0	1.0	1
sympy__sympy-20428	MURAL	2000	50	12	1860	0.93	83.41666666666667	0	0	2	0	0	0.0	0.0	0
sympy__sympy-20438	MURAL	2000	50	6	1829	0.9145	1341.1666666666667	4	0	15	0	1	0.0	0.0	0
sympy__sympy-20590	MURAL	2000	50	8	1375	0.6875	112.125	1	0	1	0	0	0.0	0.0	0
sympy__sympy-20801	MURAL	2000	50	4	1724	0.862	1049.75	3	0	3	0	0	0.0	0.0	0
sympy__sympy-20916	MURAL	2000	50	14	1932	0.966	73.64285714285714	2	0	4	0	0	0.0	0.0	0
sympy__sympy-21379	MURAL	2000	50	5	1690	0.845	1450.0	3	0	6	0	0	0.0	0.0	0
sympy__sympy-21596	MURAL	2000	50	12	1943	0.9715	80.33333333333333	0	0	20	0	0	0.0	0.0	0
sympy__sympy-21612	MURAL	2000	50	7	1851	0.9255	244.71428571428572	2	0	2	0	0	0.0	0.0	0
sympy__sympy-21847	MURAL	2000	50	6	1920	0.96	391.5	1	4	4	1	1	1.0	1.0	1
sympy__sympy-21930	MURAL	2000	50	10	1756	0.878	442.9	2	0	6	0	0	0.0	0.0	0
sympy__sympy-22080	MURAL	2000	50	5	1991	0.9955	1878.0	4	0	5	0	0	0.0	0.0	0
sympy__sympy-22456	MURAL	2000	50	17	1798	0.899	48.8235294117647	1	0	6	0	1	1.0	1.0	1
sympy__sympy-22714	MURAL	2000	50	7	1956	0.978	780.1428571428571	3	0	2	0	1	0.0	0.0	0
sympy__sympy-22914	MURAL	2000	50	12	1960	0.98	89.0	0	0	1	0	1	0.0	0.0	0
sympy__sympy-23262	MURAL	2000	50	7	1187	0.5935	131.14285714285714	2	0	4	0	1	0.0	0.0	0
sympy__sympy-23413	MURAL	2000	50	5	1854	0.927	763.8	4	0	6	0	1	1.0	0.3333333333333333	1
sympy__sympy-23534	MURAL	2000	50	14	1862	0.931	236.85714285714286	3	2	2	1	1	1.0	0.125	1
sympy__sympy-23824	MURAL	2000	50	6	1905	0.9525	945.0	4	3	3	1	1	1.0	1.0	1
sympy__sympy-23950	MURAL	2000	50	11	1809	0.9045	98.36363636363636	0	0	2	0	0	0.0	0.0	0
sympy__sympy-24066	MURAL	2000	50	8	1806	0.903	177.0	1	5	5	1	1	1.0	1.0	1
sympy__sympy-24213	MURAL	2000	50	9	1871	0.9355	167.77777777777777	1	2	2	1	1	1.0	1.0	1
sympy__sympy-24443	MURAL	2000	50	5	1977	0.9885	1102.2	5	0	35	0	0	0.0	0.0	0
sympy__sympy-24539	MURAL	2000	50	8	1943	0.9715	210.25	1	5	5	1	1	1.0	0.25	1
sympy__sympy-24562	MURAL	2000	50	5	1928	0.964	1118.2	4	0	7	0	1	1.0	0.25	1
sympy__sympy-24661	MURAL	2000	50	6	1884	0.942	574.8333333333334	2	0	1	0	1	0.0	0.0	0
astropy__astropy-12907	MURAL	4000	50	18	3946	0.9865	240.88888888888889	8	0	2	0	1	0.0	0.0	0
astropy__astropy-13033	MURAL	4000	50	20	3744	0.936	259.35	5	0	5	0	0	0.0	0.0	0
astropy__astropy-13236	MURAL	4000	50	12	3807	0.95175	555.6666666666666	8	0	7	0	1	0.0	0.0	0
astropy__astropy-13398	MURAL	4000	50	14	3884	0.971	417.2857142857143	7	0	30	0	0	0.0	0.0	0
astropy__astropy-13453	MURAL	4000	50	6	2860	0.715	274.8333333333333	1	0	2	0	0	0.0	0.0	0
astropy__astropy-13579	MURAL	4000	50	22	3929	0.98225	221.3181818181818	4	1	3	0	1	1.0	0.2	1
astropy__astropy-13977	MURAL	4000	50	18	3957	0.98925	329.72222222222223	7	11	43	0	1	1.0	0.5	1
astropy__astropy-14096	MURAL	4000	50	13	3783	0.94575	645.3846153846154	10	4	5	0	1	1.0	0.5	1
astropy__astropy-14182	MURAL	4000	50	13	3806	0.9515	233.15384615384616	4	0	14	0	0	0.0	0.0	0
astropy__astropy-14309	MURAL	4000	50	14	3564	0.891	270.07142857142856	3	0	5	0	0	0.0	0.0	0
astropy__astropy-14365	MURAL	4000	50	15	3843	0.96075	510.46666666666664	9	2	4	0	1	1.0	1.0	1
astropy__astropy-14369	MURAL	4000	50	17	3942	0.9855	273.94117647058823	4	3	39	0	1	0.2	0.25	1
astropy__astropy-14508	MURAL	4000	50	14	3743	0.93575	290.2857142857143	5	23	23	1	1	1.0	0.5	1
astropy__astropy-14539	MURAL	4000	50	14	3770	0.9425	359.85714285714283	8	0	2	0	1	0.0	0.0	0
astropy__astropy-14598	MURAL	4000	50	13	3913	0.97825	438.53846153846155	8	0	4	0	1	0.0	0.0	0
astropy__astropy-14995	MURAL	4000	50	12	3992	0.998	547.9166666666666	8	4	4	1	1	1.0	0.3333333333333333	1
astropy__astropy-7166	MURAL	4000	50	20	3979	0.99475	233.85	4	4	8	0	1	1.0	0.5	1
astropy__astropy-7336	MURAL	4000	50	22	3940	0.985	205.5	7	2	2	1	1	1.0	0.5	1
astropy__astropy-7606	MURAL	4000	50	26	3786	0.9465	100.6923076923077	3	4	5	0	1	1.0	0.5	1
astropy__astropy-7671	MURAL	4000	50	18	3925	0.98125	263.27777777777777	8	1	2	0	1	1.0	0.2	1
astropy__astropy-8707	MURAL	4000	50	14	3842	0.9605	425.64285714285717	10	16	19	0	1	0.3333333333333333	1.0	1
astropy__astropy-8872	MURAL	4000	50	23	3848	0.962	188.7826086956522	5	4	10	0	1	1.0	0.5	1
django__django-10097	MURAL	4000	50	25	3735	0.93375	64.28	1	0	2	0	1	0.0	0.0	0
django__django-10554	MURAL	4000	50	18	3986	0.9965	233.88888888888889	3	0	3	0	1	1.0	0.16666666666666666	1
django__django-10880	MURAL	4000	50	16	3901	0.97525	459.25	9	0	2	0	0	0.0	0.0	0
django__django-10914	MURAL	4000	50	32	3878	0.9695	70.5625	4	0	2	0	1	0.0	0.0	0
django__django-10973	MURAL	4000	50	22	3976	0.994	252.8181818181818	6	8	35	0	1	0.5	0.07692307692307693	1
django__django-10999	MURAL	4000	50	18	3842	0.9605	114.11111111111111	0	4	4	1	1	1.0	0.5	1
django__django-11066	MURAL	4000	50	19	3396	0.849	143.1578947368421	4	2	2	1	1	1.0	1.0	1
django__django-11087	MURAL	4000	50	18	3982	0.9955	180.88888888888889	7	1	9	0	1	0.3333333333333333	0.5	1
django__django-11095	MURAL	4000	50	21	3913	0.97825	185.33333333333334	4	2	3	0	1	1.0	1.0	1
django__django-11099	MURAL	4000	50	26	3721	0.93025	63.15384615384615	1	4	4	1	1	1.0	0.3333333333333333	1
django__django-11119	MURAL	4000	50	23	3924	0.981	106.52173913043478	2	1	2	0	1	1.0	1.0	1
django__django-11133	MURAL	4000	50	32	3947	0.98675	77.0625	3	2	2	1	1	1.0	0.3333333333333333	1
django__django-11138	MURAL	4000	50	18	3902	0.9755	171.38888888888889	3	0	43	0	1	0.0	0.0	0
django__django-11141	MURAL	4000	50	19	3824	0.956	238.8421052631579	8	0	7	0	1	1.0	0.1	1
django__django-11149	MURAL	4000	50	19	3971	0.99275	345.42105263157896	5	31	31	1	1	1.0	1.0	1
django__django-11163	MURAL	4000	50	17	3752	0.938	298.88235294117646	9	2	2	1	1	1.0	1.0	1
django__django-11179	MURAL	4000	50	15	3906	0.9765	391.8666666666667	7	0	1	0	1	1.0	0.08333333333333333	1
django__django-11206	MURAL	4000	50	17	3655	0.91375	166.11764705882354	2	0	1	0	1	1.0	1.0	1
django__django-11211	MURAL	4000	50	17	3932	0.983	407.47058823529414	7	0	1	0	0	0.0	0.0	0
django__django-11239	MURAL	4000	50	28	3954	0.9885	90.82142857142857	3	2	2	1	1	1.0	0.125	1
django__django-11265	MURAL	4000	50	18	3966	0.9915	307.3888888888889	5	0	5	0	1	0.5	0.14285714285714285	1
django__django-11276	MURAL	4000	50	29	3976	0.994	105.37931034482759	2	8	26	0	1	1.0	1.0	1
django__django-11292	MURAL	4000	50	28	3915	0.97875	113.17857142857143	4	1	7	0	1	0.25	1.0	1
django__django-11299	MURAL	4000	50	34	3730	0.9325	39.76470588235294	1	0	2	0	0	0.0	0.0	0
django__django-11333	MURAL	4000	50	21	3893	0.97325	160.85714285714286	4	1	6	0	1	0.5	0.3333333333333333	1
django__django-11400	MURAL	4000	50	25	3814	0.9535	95.76	1	6	14	0	1	0.5	1.0	1
django__django-11433	MURAL	4000	50	25	3971	0.99275	92.72	4	0	3	0	1	0.0	0.0	0
django__django-11451	MURAL	4000	50	25	3866	0.9665	107.92	2	1	1	1	1	1.0	1.0	1
django__django-11477	MURAL	4000	50	22	3931	0.98275	160.95454545454547	1	2	2	1	1	1.0	0.16666666666666666	1
django__django-11490	MURAL	4000	50	20	3808	0.952	215.55	4	0	1	0	0	0.0	0.0	0
django__django-11532	MURAL	4000	50	22	3873	0.96825	136.27272727272728	5	6	21	0	1	0.16666666666666666	0.5	1
django__django-11551	MURAL	4000	50	19	3966	0.9915	154.1578947368421	2	0	26	0	1	0.0	0.0	0
django__django-11555	MURAL	4000	50	32	3956	0.989	63.28125	1	0	1	0	0	0.0	0.0	0
django__django-11603	MURAL	4000	50	40	3941	0.98525	31.15	0	0	2	0	1	1.0	0.2	1
django__django-11728	MURAL	4000	50	18	3929	0.98225	293.8888888888889	5	9	14	0	1	1.0	1.0	1
django__django-11734	MURAL	4000	50	24	3908	0.977	196.125	6	0	8	0	1	0.25	0.05555555555555555	1
django__django-11740	MURAL	4000	50	14	3826	0.9565	369.7142857142857	6	0	4	0	1	0.0	0.0	0
django__django-11749	MURAL	4000	50	20	3976	0.994	200.55	6	0	3	0	1	1.0	1.0	1
django__django-11790	MURAL	4000	50	29	3919	0.97975	69.37931034482759	1	2	2	1	1	1.0	0.1	1
django__django-11815	MURAL	4000	50	19	3980	0.995	106.84210526315789	1	0	4	0	1	0.0	0.0	0
django__django-11820	MURAL	4000	50	14	3988	0.997	559.5	8	0	3	0	1	1.0	0.2	1
django__django-11848	MURAL	4000	50	22	3845	0.96125	146.45454545454547	5	5	5	1	1	1.0	1.0	1
django__django-11880	MURAL	4000	50	24	4000	1.0	133.58333333333334	5	1	1	1	1	1.0	0.07142857142857142	1
django__django-11885	MURAL	4000	50	20	3734	0.9335	146.3	3	2	75	0	1	0.2222222222222222	1.0	1
django__django-11951	MURAL	4000	50	19	3910	0.9775	188.8421052631579	4	2	2	1	1	1.0	0.3333333333333333	1
django__django-11964	MURAL	4000	50	21	3894	0.9735	132.57142857142858	3	0	2	0	0	0.0	0.0	0
django__django-11999	MURAL	4000	50	30	3813	0.95325	58.1	0	0	3	0	1	0.0	0.0	0
django__django-12039	MURAL	4000	50	22	3768	0.942	102.0	1	0	7	0	1	0.0	0.0	0
django__django-12050	MURAL	4000	50	16	3716	0.929	226.3125	3	16	16	1	1	1.0	1.0	1
django__django-12125	MURAL	4000	50	22	3858	0.9645	184.63636363636363	5	0	2	0	0	0.0	0.0	0
django__django-12143	MURAL	4000	50	19	3837	0.95925	268.89473684210526	6	0	2	0	1	0.0	0.0	0
django__django-12155	MURAL	4000	50	19	3954	0.9885	179.89473684210526	3	15	21	0	1	0.6666666666666666	1.0	1
django__django-12193	MURAL	4000	50	25	3966	0.9915	95.56	1	4	4	1	1	1.0	0.07692307692307693	1
django__django-12209	MURAL	4000	50	19	3999	0.99975	182.68421052631578	5	0	1	0	0	0.0	0.0	0
django__django-12262	MURAL	4000	50	16	3768	0.942	200.75	3	2	2	1	1	1.0	1.0	1
django__django-12273	MURAL	4000	50	24	3863	0.96575	102.79166666666667	2	0	1	0	1	0.0	0.0	0
django__django-12276	MURAL	4000	50	27	3920	0.98	86.03703703703704	1	2	4	0	1	1.0	1.0	1
django__django-12304	MURAL	4000	50	35	3493	0.87325	30.714285714285715	0	0	1	0	0	0.0	0.0	0
django__django-12308	MURAL	4000	50	16	3859	0.96475	383.0	9	1	1	1	1	1.0	0.14285714285714285	1
django__django-12325	MURAL	4000	50	16	3790	0.9475	315.6875	7	0	8	0	1	0.0	0.0	0
django__django-12406	MURAL	4000	50	32	3879	0.96975	58.09375	2	0	11	0	1	0.0	0.0	0
django__django-12419	MURAL	4000	50	36	3981	0.99525	29.47222222222222	0	2	2	1	1	1.0	0.3333333333333333	1
django__django-12663	MURAL	4000	50	25	3950	0.9875	157.8	3	0	2	0	1	0.0	0.0	0
django__django-12708	MURAL	4000	50	20	3848	0.962	168.5	3	2	2	1	1	1.0	0.14285714285714285	1
django__django-12713	MURAL	4000	50	27	3834	0.9585	83.0	1	12	12	1	1	1.0	1.0	1
django__django-12741	MURAL	4000	50	20	3984	0.996	128.7	1	4	6	0	1	0.5	1.0	1
django__django-12754	MURAL	4000	50	18	3655	0.91375	339.1666666666667	7	0	1	0	0	0.0	0.0	0
django__django-12774	MURAL	4000	50	16	3953	0.98825	260.6875	6	0	2	0	1	1.0	0.16666666666666666	1
django__django-12858	MURAL	4000	50	17	3910	0.9775	302.05882352941177	9	0	2	0	1	1.0	0.3333333333333333	1
django__django-12965	MURAL	4000	50	24	3929	0.98225	170.79166666666666	4	0	1	0	1	0.0	0.0	0
django__django-13012	MURAL	4000	50	29	3914	0.9785	83.86206896551724	2	1	1	1	1	1.0	0.25	1
